customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
CUST-0346,Male,0,No,No,31,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No,One year,No,Mailed check,66.78,1930.9
CUST-0347,Female,0,No,No,43,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,One year,No,Mailed check,36.42,1523.08
CUST-0348,Female,0,Yes,No,64,Yes,No,No,No internet service,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),67.53,4106.68
CUST-0349,Male,0,No,Yes,7,Yes,No,DSL,No internet service,No,No internet service,Yes,No,Yes,One year,Yes,Mailed check,89.83,651.88
CUST-0350,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,Yes,One year,No,Credit card (automatic),21.04,1548.78
CUST-0351,Male,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,No,One year,Yes,Bank transfer (automatic),19.0,798.29
CUST-0352,Male,0,No,No,0,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No,One year,No,Mailed check,25.66,0.0
CUST-0353,Female,0,Yes,No,50,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,No internet service,Two year,Yes,Electronic check,72.64,3879.95
CUST-0354,Female,0,No,No,23,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,105.15,2457.03
CUST-0355,Male,0,No,No,23,No,No,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),18.5,435.62
CUST-0356,Female,0,Yes,No,16,Yes,Yes,DSL,No,No internet service,No internet service,No,No internet service,No,Two year,No,Bank transfer (automatic),113.54,1737.76
CUST-0357,Female,0,Yes,No,4,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,28.84,124.47
CUST-0358,Male,0,Yes,Yes,19,Yes,No,DSL,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),103.88,1785.9
CUST-0359,Male,0,Yes,No,20,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,67.25,1304.27
CUST-0360,Female,0,No,No,57,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.25,5074.81
CUST-0361,Male,0,No,Yes,30,Yes,Yes,No,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.09,1926.11
CUST-0362,Male,0,Yes,No,10,Yes,No,No,No,No internet service,Yes,No internet service,Yes,No,Two year,No,Credit card (automatic),66.66,624.36
CUST-0363,Female,0,No,No,51,Yes,No,No,No,Yes,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),103.16,5355.11
CUST-0364,Male,1,No,No,14,Yes,Yes,No,Yes,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,95.1,1347.38
CUST-0365,Male,1,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,No,No,Two year,No,Electronic check,67.31,423.16
CUST-0366,Female,0,No,No,27,Yes,No phone service,DSL,No,No internet service,No internet service,No,Yes,No,Two year,Yes,Bank transfer (automatic),29.39,843.14
CUST-0367,Female,0,Yes,No,50,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,29.77,1377.93
CUST-0368,Male,0,Yes,Yes,57,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.76,5138.59
CUST-0369,Male,0,No,Yes,4,Yes,Yes,DSL,No,Yes,No internet service,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),72.0,298.92
CUST-0370,Female,0,Yes,No,4,Yes,Yes,DSL,No internet service,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),67.12,257.82
CUST-0371,Female,0,Yes,Yes,7,Yes,No,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Mailed check,87.42,627.36
CUST-0372,Female,0,Yes,No,63,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,Two year,Yes,Electronic check,105.6,6187.83
CUST-0373,Female,0,No,No,9,No,No,Fiber optic,No internet service,No,Yes,No,No internet service,No,One year,No,Credit card (automatic),82.15,734.77
CUST-0374,Male,0,No,Yes,37,Yes,Yes,No,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),95.81,3548.11
CUST-0375,Female,0,No,No,7,Yes,No phone service,DSL,No,No internet service,No internet service,No,No internet service,Yes,One year,No,Bank transfer (automatic),96.06,683.86
CUST-0376,Female,0,Yes,No,24,Yes,Yes,DSL,No,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,54.34,1307.6
CUST-0377,Male,0,No,No,65,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,One year,No,Bank transfer (automatic),45.96,2984.83
CUST-0378,Female,0,No,No,49,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No,No internet service,One year,No,Electronic check,99.72,4722.82
CUST-0379,Male,0,Yes,No,66,Yes,Yes,No,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),56.47,3407.38
CUST-0380,Female,0,No,Yes,48,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.14,4852.7
CUST-0381,Female,1,No,No,35,Yes,No,No,No,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),25.11,867.21
CUST-0382,Female,0,Yes,No,67,Yes,No,DSL,Yes,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),23.94,1557.72
CUST-0383,Male,0,Yes,Yes,40,No,No,DSL,No internet service,No,No,No,No internet service,No internet service,One year,No,Mailed check,112.55,4516.53
CUST-0384,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),84.14,4932.2
CUST-0385,Female,0,No,No,9,Yes,No,DSL,No,No,No internet service,No internet service,No,No,Two year,Yes,Mailed check,56.72,529.66
CUST-0386,Male,0,No,No,20,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,95.02,2038.73
CUST-0387,Male,0,No,Yes,35,Yes,No phone service,DSL,No,No,No,No internet service,No,No,One year,Yes,Bank transfer (automatic),86.58,2908.4
CUST-0388,Male,0,Yes,No,11,Yes,Yes,DSL,No,Yes,No,No,No internet service,Yes,Two year,Yes,Electronic check,72.18,745.23
CUST-0389,Male,0,Yes,No,1,No,No phone service,No,No internet service,No,No internet service,No,No internet service,No internet service,One year,No,Mailed check,28.09,25.93
CUST-0390,Male,0,No,Yes,12,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),100.84,1238.22
CUST-0391,Male,0,No,Yes,52,Yes,No,No,Yes,No internet service,No,Yes,Yes,Yes,Two year,Yes,Mailed check,106.33,5467.07
CUST-0392,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),35.56,1033.58
CUST-0393,Female,0,Yes,No,15,Yes,No,DSL,Yes,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,104.75,1619.37
CUST-0394,Male,0,Yes,No,31,No,Yes,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,107.54,3099.37
CUST-0395,Female,1,Yes,No,31,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),74.04,2320.17
CUST-0396,Female,0,No,No,10,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No,No,Two year,Yes,Credit card (automatic),84.93,853.91
CUST-0397,Female,0,Yes,Yes,9,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,56.99,536.94
CUST-0398,Female,0,No,No,14,Yes,No,DSL,No,Yes,No internet service,Yes,No,No internet service,Two year,Yes,Credit card (automatic),46.74,596.14
CUST-0399,Male,0,No,No,16,Yes,No,No,No internet service,No,No,Yes,No,No,Two year,Yes,Electronic check,91.64,1579.98
CUST-0400,Female,0,No,Yes,39,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),105.91,4298.18
CUST-0401,Female,0,Yes,Yes,17,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,Yes,Yes,One year,Yes,Bank transfer (automatic),84.72,1358.47
CUST-0402,Male,0,Yes,Yes,54,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),70.18,3549.76
CUST-0403,Male,0,Yes,No,24,Yes,Yes,DSL,No,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,34.21,809.82
CUST-0404,Female,0,Yes,No,58,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,23.45,1446.48
CUST-0405,Female,0,No,No,21,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),63.46,1424.07
CUST-0406,Female,0,Yes,No,29,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),23.03,670.6
CUST-0407,Female,0,Yes,No,43,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),76.07,3507.05
CUST-0408,Female,0,No,No,31,Yes,No,Fiber optic,No,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),57.04,1593.34
CUST-0409,Female,0,Yes,No,50,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,No,Yes,One year,Yes,Mailed check,95.23,4318.85
CUST-0410,Male,0,No,Yes,45,Yes,No phone service,No,No,No,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),49.18,2395.38
CUST-0411,Female,1,No,Yes,20,Yes,No,No,No,No,Yes,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),78.48,1656.03
CUST-0412,Female,0,No,Yes,31,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,No,One year,Yes,Credit card (automatic),72.84,2235.78
CUST-0413,Male,0,No,Yes,38,No,No,Fiber optic,No internet service,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,18.48,737.86
CUST-0414,Male,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,No,Two year,Yes,Credit card (automatic),25.38,304.62
CUST-0415,Male,0,No,No,46,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),47.62,2309.72
CUST-0416,Male,0,No,Yes,17,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),107.99,1961.54
CUST-0417,Female,0,No,Yes,20,Yes,Yes,DSL,Yes,No internet service,Yes,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),33.0,694.4
CUST-0418,Female,0,Yes,No,12,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),90.51,1014.05
CUST-0419,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,No,Electronic check,117.28,2502.09
CUST-0420,Female,0,Yes,No,7,No,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,Two year,No,Electronic check,98.64,648.38
CUST-0421,Female,1,Yes,No,45,Yes,No,No,No,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),42.78,2076.26
CUST-0422,Female,0,No,Yes,6,Yes,No phone service,No,Yes,No,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,110.65,658.41
CUST-0423,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,No,Two year,Yes,Mailed check,27.5,626.41
CUST-0424,Female,0,No,No,21,Yes,No,No,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),65.75,1379.99
CUST-0425,Male,1,Yes,No,21,No,No phone service,No,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,108.53,2094.06
CUST-0426,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),83.41,2237.73
CUST-0427,Female,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,60.19,792.16
CUST-0428,Male,1,No,No,1,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,No,Yes,Two year,Yes,Electronic check,47.87,52.28
CUST-0429,Female,1,Yes,No,28,Yes,No phone service,No,Yes,No,No,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),56.26,1518.72
CUST-0430,Male,0,No,No,51,Yes,No phone service,No,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,69.91,3919.31
CUST-0431,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,50.54,1404.85
CUST-0432,Male,0,Yes,No,49,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),116.83,5851.71
CUST-0433,Female,0,Yes,No,22,Yes,Yes,DSL,Yes,No,No internet service,Yes,No,Yes,One year,Yes,Credit card (automatic),113.17,2260.75
CUST-0434,Female,1,Yes,Yes,43,Yes,No phone service,DSL,No internet service,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),106.81,4961.59
CUST-0435,Female,0,No,Yes,21,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,61.03,1296.35
CUST-0436,Female,0,Yes,No,42,Yes,Yes,No,No internet service,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),88.51,3991.38
CUST-0437,Female,0,No,No,36,Yes,No,DSL,No internet service,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),110.09,4228.32
CUST-0438,Male,0,No,Yes,60,Yes,No phone service,No,No internet service,No internet service,No,No,No,No,Two year,Yes,Mailed check,104.74,6702.95
CUST-0439,Male,0,Yes,No,55,Yes,No phone service,No,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,60.26,3445.66
CUST-0440,Male,0,Yes,No,2,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,One year,No,Electronic check,29.46,56.46
CUST-0441,Female,0,No,Yes,62,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,25.71,1541.79
CUST-0442,Male,0,No,No,18,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),76.86,1330.48
CUST-0443,Female,0,No,No,22,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,83.55,1661.66
CUST-0444,Female,0,Yes,No,28,Yes,No,DSL,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),104.68,2979.44
CUST-0445,Male,0,No,Yes,29,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,47.84,1442.53
CUST-0446,Male,0,Yes,No,38,Yes,No phone service,DSL,Yes,Yes,No internet service,No,No,No internet service,One year,Yes,Credit card (automatic),35.08,1427.38
CUST-0447,Female,0,No,No,24,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No internet service,Two year,No,Bank transfer (automatic),56.66,1261.98
CUST-0448,Male,0,No,No,7,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,54.06,381.76
CUST-0449,Female,0,Yes,No,57,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),31.51,1619.34
CUST-0450,Female,0,No,No,15,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),86.57,1193.39
CUST-0451,Female,0,Yes,No,71,No,No phone service,DSL,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.89,4519.77
CUST-0452,Female,0,Yes,No,0,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),91.55,0.0
CUST-0453,Female,0,No,No,4,Yes,No,DSL,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),53.97,197.79
CUST-0454,Male,0,Yes,Yes,2,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),51.22,106.87
CUST-0455,Male,1,Yes,No,64,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,66.2,4024.64
CUST-0456,Female,0,No,No,3,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,107.5,346.86
CUST-0457,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),22.11,1480.17
CUST-0458,Male,0,Yes,Yes,9,Yes,Yes,No,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),100.09,983.29
CUST-0459,Male,0,Yes,No,20,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,55.64,1198.21
CUST-0460,Female,0,No,No,45,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,Month-to-month,No,Electronic check,105.17,5142.81
CUST-0461,Male,0,Yes,No,26,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.82,2781.53
CUST-0462,Female,0,No,Yes,65,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),53.57,3616.72
CUST-0463,Male,0,No,No,40,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,No,Month-to-month,No,Credit card (automatic),88.78,3317.0
CUST-0464,Female,0,Yes,No,12,Yes,No,DSL,Yes,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,34.28,392.58
CUST-0465,Male,1,Yes,Yes,8,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),109.42,825.07
CUST-0466,Female,0,Yes,No,35,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,59.26,2117.07
CUST-0467,Male,1,No,No,57,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),64.47,3677.45
CUST-0468,Male,0,Yes,No,53,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),89.99,5119.63
CUST-0469,Female,0,Yes,No,11,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),101.73,1220.34
CUST-0470,Male,1,Yes,No,13,Yes,No phone service,No,Yes,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,42.11,537.01
CUST-0471,Female,0,Yes,No,33,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,No internet service,Two year,No,Credit card (automatic),85.46,2823.76
CUST-0472,Male,0,Yes,No,52,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,57.98,3299.28
CUST-0473,Female,0,No,No,19,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,55.61,1009.31
CUST-0474,Male,0,No,No,15,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),88.38,1403.22
CUST-0475,Female,1,Yes,No,69,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,No internet service,Yes,Two year,Yes,Mailed check,57.49,3748.83
CUST-0476,Male,0,Yes,No,55,Yes,No phone service,DSL,Yes,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),53.3,3037.89
CUST-0477,Female,0,Yes,No,57,No,Yes,DSL,Yes,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),103.26,5595.79
CUST-0478,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,28.33,91.51
CUST-0479,Female,0,No,No,3,Yes,No phone service,DSL,No,No,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),86.94,264.03
CUST-0480,Female,0,Yes,No,19,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,No internet service,One year,No,Mailed check,43.37,772.27
CUST-0481,Female,0,No,Yes,9,Yes,No,No,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),19.58,166.51
CUST-0482,Male,0,No,No,23,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),35.01,804.24
CUST-0483,Female,0,Yes,Yes,25,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),79.88,2181.36
CUST-0484,Male,0,No,No,36,No,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,Yes,Two year,Yes,Electronic check,90.33,3427.25
CUST-0485,Female,1,No,No,53,Yes,Yes,DSL,No internet service,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,20.15,1065.45
CUST-0486,Male,0,No,No,20,Yes,No,Fiber optic,Yes,No,No,No,No internet service,No,One year,Yes,Electronic check,21.72,420.3
CUST-0487,Female,0,No,No,37,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),110.06,4112.35
CUST-0488,Male,0,Yes,No,45,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,No,Two year,Yes,Bank transfer (automatic),25.48,1203.55
CUST-0489,Male,0,Yes,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,109.21,346.23
CUST-0490,Female,0,No,Yes,59,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,No,Month-to-month,No,Electronic check,41.27,2349.52
CUST-0491,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,No,Electronic check,93.48,5466.43
CUST-0492,Male,0,Yes,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,49.59,2250.82
CUST-0493,Female,0,Yes,Yes,19,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),105.59,2190.43
CUST-0494,Male,0,Yes,No,16,No,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.45,1554.6
CUST-0495,Male,1,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,Yes,One year,No,Bank transfer (automatic),58.98,4367.55
CUST-0496,Male,0,No,No,3,No,No,Fiber optic,No,No,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),25.78,80.8
CUST-0497,Female,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,No,Mailed check,92.74,1151.14
CUST-0498,Male,1,Yes,No,2,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),80.92,173.04
CUST-0499,Female,0,Yes,No,57,Yes,No,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,Two year,No,Electronic check,18.3,1027.98
